Model,Distance,Num_Rounds,Backend,Run,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
No_Correction,3,3,ibm_pittsburgh,1,1000,0.0,,,0.227,1000,227,20260416_001805
MWPM,3,3,ibm_pittsburgh,1,1000,0.0,,,0.408,1000,408,20260416_001805
CNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.52,1000,520,20260416_001805
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.565,1000,565,20260416_001805
CNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.692,1000,692,20260416_001805
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.565,1000,565,20260416_001805
CNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.692,1000,692,20260416_001805
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.565,1000,565,20260416_001805
GCNII,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.38,1000,380,20260416_001805
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.565,1000,565,20260416_001805
GCNII,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.227,1000,227,20260416_001805
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.408,1000,408,20260416_001805
GCNII,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.227,1000,227,20260416_001805
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.408,1000,408,20260416_001805
APPNP,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.233,1000,233,20260416_001805
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.408,1000,408,20260416_001805
APPNP,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.227,1000,227,20260416_001805
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.408,1000,408,20260416_001805
APPNP,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.773,1000,773,20260416_001805
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.565,1000,565,20260416_001805
GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.235,1000,235,20260416_001805
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.408,1000,408,20260416_001805
GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.231,1000,231,20260416_001805
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.408,1000,408,20260416_001805
GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.239,1000,239,20260416_001805
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.408,1000,408,20260416_001805
GCN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.5,1000,500,20260416_001805
MWPM+GCN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.565,1000,565,20260416_001805
GCN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.587,1000,587,20260416_001805
MWPM+GCN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.521,1000,521,20260416_001805
GCN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.683,1000,683,20260416_001805
MWPM+GCN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.522,1000,522,20260416_001805
GAT,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.628,1000,628,20260416_001805
MWPM+GAT,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.565,1000,565,20260416_001805
GAT,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.757,1000,757,20260416_001805
MWPM+GAT,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.549,1000,549,20260416_001805
GAT,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.761,1000,761,20260416_001805
MWPM+GAT,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.565,1000,565,20260416_001805
GNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.773,1000,773,20260416_001805
MWPM+GNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.565,1000,565,20260416_001805
GNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.356,1000,356,20260416_001805
MWPM+GNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.408,1000,408,20260416_001805
GNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.768,1000,768,20260416_001805
MWPM+GNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.565,1000,565,20260416_001805
GraphMamba,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.233,1000,233,20260416_001805
MWPM+GraphMamba,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.408,1000,408,20260416_001805
GraphMamba,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.235,1000,235,20260416_001805
MWPM+GraphMamba,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.408,1000,408,20260416_001805
GraphMamba,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.241,1000,241,20260416_001805
MWPM+GraphMamba,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.408,1000,408,20260416_001805
CNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.512,1000,512,20260416_001805
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.554,1000,554,20260416_001805
CNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.583,1000,583,20260416_001805
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.495,1000,495,20260416_001805
CNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.729,1000,729,20260416_001805
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.565,1000,565,20260416_001805
GCNII,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.773,1000,773,20260416_001805
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.565,1000,565,20260416_001805
GCNII,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.227,1000,227,20260416_001805
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.408,1000,408,20260416_001805
GCNII,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.773,1000,773,20260416_001805
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.565,1000,565,20260416_001805
APPNP,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.24,1000,240,20260416_001805
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.409,1000,409,20260416_001805
APPNP,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.357,1000,357,20260416_001805
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.408,1000,408,20260416_001805
APPNP,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.385,1000,385,20260416_001805
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.539,1000,539,20260416_001805
GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.235,1000,235,20260416_001805
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.408,1000,408,20260416_001805
GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.233,1000,233,20260416_001805
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.408,1000,408,20260416_001805
GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.235,1000,235,20260416_001805
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.408,1000,408,20260416_001805
GCN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.456,1000,456,20260416_001805
MWPM+GCN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.408,1000,408,20260416_001805
GCN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.377,1000,377,20260416_001805
MWPM+GCN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.529,1000,529,20260416_001805
GCN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.63,1000,630,20260416_001805
MWPM+GCN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.565,1000,565,20260416_001805
GAT,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.763,1000,763,20260416_001805
MWPM+GAT,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.565,1000,565,20260416_001805
GAT,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.766,1000,766,20260416_001805
MWPM+GAT,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.565,1000,565,20260416_001805
GAT,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.496,1000,496,20260416_001805
MWPM+GAT,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.464,1000,464,20260416_001805
GNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.743,1000,743,20260416_001805
MWPM+GNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.564,1000,564,20260416_001805
GNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.732,1000,732,20260416_001805
MWPM+GNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.564,1000,564,20260416_001805
GNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.75,1000,750,20260416_001805
MWPM+GNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.565,1000,565,20260416_001805
GraphMamba,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.231,1000,231,20260416_001805
MWPM+GraphMamba,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.408,1000,408,20260416_001805
GraphMamba,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.235,1000,235,20260416_001805
MWPM+GraphMamba,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.408,1000,408,20260416_001805
GraphMamba,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.237,1000,237,20260416_001805
MWPM+GraphMamba,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.408,1000,408,20260416_001805
CNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.502,1000,502,20260416_001805
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.565,1000,565,20260416_001805
CNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.719,1000,719,20260416_001805
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.565,1000,565,20260416_001805
CNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.687,1000,687,20260416_001805
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.565,1000,565,20260416_001805
GCNII,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.773,1000,773,20260416_001805
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.565,1000,565,20260416_001805
GCNII,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.773,1000,773,20260416_001805
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.565,1000,565,20260416_001805
GCNII,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.227,1000,227,20260416_001805
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.408,1000,408,20260416_001805
APPNP,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.227,1000,227,20260416_001805
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.408,1000,408,20260416_001805
APPNP,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.227,1000,227,20260416_001805
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.408,1000,408,20260416_001805
APPNP,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.227,1000,227,20260416_001805
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.408,1000,408,20260416_001805
GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.227,1000,227,20260416_001805
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.408,1000,408,20260416_001805
GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.227,1000,227,20260416_001805
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.408,1000,408,20260416_001805
GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.237,1000,237,20260416_001805
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.408,1000,408,20260416_001805
GCN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.39,1000,390,20260416_001805
MWPM+GCN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.565,1000,565,20260416_001805
GCN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.566,1000,566,20260416_001805
MWPM+GCN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.565,1000,565,20260416_001805
GCN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.506,1000,506,20260416_001805
MWPM+GCN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.408,1000,408,20260416_001805
GAT,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.626,1000,626,20260416_001805
MWPM+GAT,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.565,1000,565,20260416_001805
GAT,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.45,1000,450,20260416_001805
MWPM+GAT,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.565,1000,565,20260416_001805
GAT,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.453,1000,453,20260416_001805
MWPM+GAT,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.563,1000,563,20260416_001805
GNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.759,1000,759,20260416_001805
MWPM+GNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.564,1000,564,20260416_001805
GNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.225,1000,225,20260416_001805
MWPM+GNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.408,1000,408,20260416_001805
GNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.483,1000,483,20260416_001805
MWPM+GNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.565,1000,565,20260416_001805
GraphMamba,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.226,1000,226,20260416_001805
MWPM+GraphMamba,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.408,1000,408,20260416_001805
GraphMamba,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.228,1000,228,20260416_001805
MWPM+GraphMamba,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.408,1000,408,20260416_001805
GraphMamba,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.234,1000,234,20260416_001805
MWPM+GraphMamba,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.408,1000,408,20260416_001805
No_Correction,3,3,ibm_pittsburgh,2,1000,0.0,,,0.192,1000,192,20260416_003050
MWPM,3,3,ibm_pittsburgh,2,1000,0.0,,,0.44,1000,440,20260416_003050
CNN,3,3,ibm_pittsburgh,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.52,1000,520,20260416_003050
MWPM+CNN,3,3,ibm_pittsburgh,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.545,1000,545,20260416_003050
CNN,3,3,ibm_pittsburgh,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.727,1000,727,20260416_003050
MWPM+CNN,3,3,ibm_pittsburgh,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.545,1000,545,20260416_003050
CNN,3,3,ibm_pittsburgh,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.706,1000,706,20260416_003050
MWPM+CNN,3,3,ibm_pittsburgh,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.545,1000,545,20260416_003050
GCNII,3,3,ibm_pittsburgh,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.348,1000,348,20260416_003050
MWPM+GCNII,3,3,ibm_pittsburgh,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.545,1000,545,20260416_003050
GCNII,3,3,ibm_pittsburgh,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.192,1000,192,20260416_003050
MWPM+GCNII,3,3,ibm_pittsburgh,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.44,1000,440,20260416_003050
GCNII,3,3,ibm_pittsburgh,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.192,1000,192,20260416_003050
MWPM+GCNII,3,3,ibm_pittsburgh,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.44,1000,440,20260416_003050
APPNP,3,3,ibm_pittsburgh,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.194,1000,194,20260416_003050
MWPM+APPNP,3,3,ibm_pittsburgh,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.44,1000,440,20260416_003050
APPNP,3,3,ibm_pittsburgh,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.192,1000,192,20260416_003050
MWPM+APPNP,3,3,ibm_pittsburgh,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.44,1000,440,20260416_003050
APPNP,3,3,ibm_pittsburgh,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.808,1000,808,20260416_003050
MWPM+APPNP,3,3,ibm_pittsburgh,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.545,1000,545,20260416_003050
GraphTransformer,3,3,ibm_pittsburgh,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.187,1000,187,20260416_003050
MWPM+GraphTransformer,3,3,ibm_pittsburgh,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.44,1000,440,20260416_003050
GraphTransformer,3,3,ibm_pittsburgh,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.187,1000,187,20260416_003050
MWPM+GraphTransformer,3,3,ibm_pittsburgh,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.44,1000,440,20260416_003050
GraphTransformer,3,3,ibm_pittsburgh,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.192,1000,192,20260416_003050
MWPM+GraphTransformer,3,3,ibm_pittsburgh,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.44,1000,440,20260416_003050
GCN,3,3,ibm_pittsburgh,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.494,1000,494,20260416_003050
MWPM+GCN,3,3,ibm_pittsburgh,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.545,1000,545,20260416_003050
GCN,3,3,ibm_pittsburgh,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.563,1000,563,20260416_003050
MWPM+GCN,3,3,ibm_pittsburgh,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.517,1000,517,20260416_003050
GCN,3,3,ibm_pittsburgh,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.698,1000,698,20260416_003050
MWPM+GCN,3,3,ibm_pittsburgh,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.519,1000,519,20260416_003050
GAT,3,3,ibm_pittsburgh,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.602,1000,602,20260416_003050
MWPM+GAT,3,3,ibm_pittsburgh,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.545,1000,545,20260416_003050
