Model,Distance,Num_Rounds,Backend,Run,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
GraphMamba,3,3,ibm_boston,2,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.298,1000,298,20260428_215451
MWPM+GraphMamba,3,3,ibm_boston,2,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.448,1000,448,20260428_215451
GraphMamba+MWPM,3,3,ibm_boston,2,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.259,1000,259,20260428_215451
GraphMamba,3,3,ibm_boston,2,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.295,1000,295,20260428_215451
MWPM+GraphMamba,3,3,ibm_boston,2,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.448,1000,448,20260428_215451
GraphMamba+MWPM,3,3,ibm_boston,2,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.258,1000,258,20260428_215451
GraphMamba,3,3,ibm_boston,2,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.307,1000,307,20260428_215451
MWPM+GraphMamba,3,3,ibm_boston,2,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.448,1000,448,20260428_215451
GraphMamba+MWPM,3,3,ibm_boston,2,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.259,1000,259,20260428_215451
No_Correction,3,3,ibm_boston,3,1000,0.0,,,0.256,1000,256,20260428_215636
MWPM,3,3,ibm_boston,3,1000,0.0,,,0.448,1000,448,20260428_215636
CNN,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.491,1000,491,20260428_215636
MWPM+CNN,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486,1000,486,20260428_215636
CNN+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.457,1000,457,20260428_215636
CNN,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.644,1000,644,20260428_215636
MWPM+CNN,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486,1000,486,20260428_215636
CNN+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.704,1000,704,20260428_215636
CNN,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.671,1000,671,20260428_215636
MWPM+CNN,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486,1000,486,20260428_215636
CNN+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.7,1000,700,20260428_215636
GCNII,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.367,1000,367,20260428_215636
MWPM+GCNII,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486,1000,486,20260428_215636
GCNII+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.238,1000,238,20260428_215636
GCNII,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.256,1000,256,20260428_215636
MWPM+GCNII,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448,1000,448,20260428_215636
GCNII+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.201,1000,201,20260428_215636
GCNII,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.256,1000,256,20260428_215636
MWPM+GCNII,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448,1000,448,20260428_215636
GCNII+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.673,1000,673,20260428_215636
APPNP,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.259,1000,259,20260428_215636
MWPM+APPNP,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448,1000,448,20260428_215636
APPNP+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.666,1000,666,20260428_215636
APPNP,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.256,1000,256,20260428_215636
MWPM+APPNP,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448,1000,448,20260428_215636
APPNP+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.2,1000,200,20260428_215636
APPNP,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.744,1000,744,20260428_215636
MWPM+APPNP,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486,1000,486,20260428_215636
APPNP+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.346,1000,346,20260428_215636
GraphTransformer,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.252,1000,252,20260428_215636
MWPM+GraphTransformer,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448,1000,448,20260428_215636
GraphTransformer+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.194,1000,194,20260428_215636
GraphTransformer,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.254,1000,254,20260428_215636
MWPM+GraphTransformer,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448,1000,448,20260428_215636
GraphTransformer+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.207,1000,207,20260428_215636
GraphTransformer,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.261,1000,261,20260428_215636
MWPM+GraphTransformer,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448,1000,448,20260428_215636
GraphTransformer+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.196,1000,196,20260428_215636
GCN,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.476,1000,476,20260428_215636
MWPM+GCN,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486,1000,486,20260428_215636
GCN+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.299,1000,299,20260428_215636
GCN,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.566,1000,566,20260428_215636
MWPM+GCN,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.439,1000,439,20260428_215636
GCN+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.671,1000,671,20260428_215636
GCN,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.678,1000,678,20260428_215636
MWPM+GCN,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.343,1000,343,20260428_215636
GCN+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.695,1000,695,20260428_215636
GAT,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.586,1000,586,20260428_215636
MWPM+GAT,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486,1000,486,20260428_215636
GAT+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.651,1000,651,20260428_215636
GAT,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.721,1000,721,20260428_215636
MWPM+GAT,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.528,1000,528,20260428_215636
GAT+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.789,1000,789,20260428_215636
GAT,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.746,1000,746,20260428_215636
MWPM+GAT,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486,1000,486,20260428_215636
GAT+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.795,1000,795,20260428_215636
GNN,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.744,1000,744,20260428_215636
MWPM+GNN,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486,1000,486,20260428_215636
GNN+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.801,1000,801,20260428_215636
GNN,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.417,1000,417,20260428_215636
MWPM+GNN,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448,1000,448,20260428_215636
GNN+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.275,1000,275,20260428_215636
GNN,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.747,1000,747,20260428_215636
MWPM+GNN,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486,1000,486,20260428_215636
GNN+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.792,1000,792,20260428_215636
GraphMamba,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.253,1000,253,20260428_215636
MWPM+GraphMamba,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448,1000,448,20260428_215636
GraphMamba+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.204,1000,204,20260428_215636
GraphMamba,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.254,1000,254,20260428_215636
MWPM+GraphMamba,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448,1000,448,20260428_215636
GraphMamba+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.208,1000,208,20260428_215636
GraphMamba,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.263,1000,263,20260428_215636
MWPM+GraphMamba,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448,1000,448,20260428_215636
GraphMamba+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.199,1000,199,20260428_215636
CNN,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.51,1000,510,20260428_215636
MWPM+CNN,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.528,1000,528,20260428_215636
CNN+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.485,1000,485,20260428_215636
CNN,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.56,1000,560,20260428_215636
MWPM+CNN,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.474,1000,474,20260428_215636
CNN+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.576,1000,576,20260428_215636
CNN,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.697,1000,697,20260428_215636
MWPM+CNN,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.486,1000,486,20260428_215636
CNN+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.755,1000,755,20260428_215636
GCNII,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.744,1000,744,20260428_215636
MWPM+GCNII,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.486,1000,486,20260428_215636
GCNII+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.297,1000,297,20260428_215636
GCNII,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.256,1000,256,20260428_215636
MWPM+GCNII,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.448,1000,448,20260428_215636
GCNII+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.673,1000,673,20260428_215636
GCNII,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.744,1000,744,20260428_215636
MWPM+GCNII,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.486,1000,486,20260428_215636
GCNII+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.327,1000,327,20260428_215636
APPNP,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.26,1000,260,20260428_215636
MWPM+APPNP,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.449,1000,449,20260428_215636
APPNP+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.678,1000,678,20260428_215636
APPNP,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.375,1000,375,20260428_215636
MWPM+APPNP,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.448,1000,448,20260428_215636
APPNP+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.713,1000,713,20260428_215636
APPNP,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.377,1000,377,20260428_215636
MWPM+APPNP,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.425,1000,425,20260428_215636
APPNP+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.232,1000,232,20260428_215636
GraphTransformer,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.252,1000,252,20260428_215636
MWPM+GraphTransformer,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.448,1000,448,20260428_215636
GraphTransformer+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.196,1000,196,20260428_215636
GraphTransformer,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.261,1000,261,20260428_215636
MWPM+GraphTransformer,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.448,1000,448,20260428_215636
GraphTransformer+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.226,1000,226,20260428_215636
GraphTransformer,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.251,1000,251,20260428_215636
MWPM+GraphTransformer,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.448,1000,448,20260428_215636
GraphTransformer+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.196,1000,196,20260428_215636
GCN,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.46,1000,460,20260428_215636
MWPM+GCN,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.448,1000,448,20260428_215636
GCN+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.533,1000,533,20260428_215636
GCN,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.349,1000,349,20260428_215636
MWPM+GCN,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.523,1000,523,20260428_215636
GCN+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.564,1000,564,20260428_215636
GCN,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.613,1000,613,20260428_215636
MWPM+GCN,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.486,1000,486,20260428_215636
GCN+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.696,1000,696,20260428_215636
GAT,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.726,1000,726,20260428_215636
MWPM+GAT,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.486,1000,486,20260428_215636
GAT+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.78,1000,780,20260428_215636
GAT,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.756,1000,756,20260428_215636
MWPM+GAT,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.486,1000,486,20260428_215636
GAT+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.792,1000,792,20260428_215636
GAT,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.534,1000,534,20260428_215636
MWPM+GAT,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.469,1000,469,20260428_215636
GAT+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.615,1000,615,20260428_215636
GNN,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.704,1000,704,20260428_215636
MWPM+GNN,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.485,1000,485,20260428_215636
GNN+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.727,1000,727,20260428_215636
GNN,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.709,1000,709,20260428_215636
MWPM+GNN,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.485,1000,485,20260428_215636
GNN+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.776,1000,776,20260428_215636
GNN,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.711,1000,711,20260428_215636
MWPM+GNN,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.486,1000,486,20260428_215636
GNN+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.779,1000,779,20260428_215636
GraphMamba,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.255,1000,255,20260428_215636
MWPM+GraphMamba,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.448,1000,448,20260428_215636
GraphMamba+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.21,1000,210,20260428_215636
GraphMamba,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.256,1000,256,20260428_215636
MWPM+GraphMamba,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.448,1000,448,20260428_215636
GraphMamba+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.2,1000,200,20260428_215636
GraphMamba,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.256,1000,256,20260428_215636
MWPM+GraphMamba,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.448,1000,448,20260428_215636
GraphMamba+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.199,1000,199,20260428_215636
CNN,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.489,1000,489,20260428_215636
MWPM+CNN,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.486,1000,486,20260428_215636
CNN+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.536,1000,536,20260428_215636
CNN,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.682,1000,682,20260428_215636
MWPM+CNN,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.486,1000,486,20260428_215636
CNN+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.753,1000,753,20260428_215636
CNN,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.636,1000,636,20260428_215636
MWPM+CNN,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.486,1000,486,20260428_215636
CNN+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.712,1000,712,20260428_215636
GCNII,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.744,1000,744,20260428_215636
MWPM+GCNII,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.486,1000,486,20260428_215636
GCNII+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.327,1000,327,20260428_215636
GCNII,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.744,1000,744,20260428_215636
MWPM+GCNII,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.486,1000,486,20260428_215636
GCNII+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.349,1000,349,20260428_215636
GCNII,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.256,1000,256,20260428_215636
MWPM+GCNII,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.448,1000,448,20260428_215636
GCNII+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.673,1000,673,20260428_215636
APPNP,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.256,1000,256,20260428_215636
MWPM+APPNP,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.448,1000,448,20260428_215636
APPNP+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.651,1000,651,20260428_215636
APPNP,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.256,1000,256,20260428_215636
MWPM+APPNP,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.448,1000,448,20260428_215636
APPNP+MWPM,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.673,1000,673,20260428_215636
APPNP,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.256,1000,256,20260428_215636
MWPM+APPNP,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.448,1000,448,20260428_215636
APPNP+MWPM,3,3,ibm_boston,3,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.677,1000,677,20260428_215636
GraphTransformer,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.256,1000,256,20260428_215636
MWPM+GraphTransformer,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.448,1000,448,20260428_215636
GraphTransformer+MWPM,3,3,ibm_boston,3,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.2,1000,200,20260428_215636
GraphTransformer,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.257,1000,257,20260428_215636
MWPM+GraphTransformer,3,3,ibm_boston,3,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.448,1000,448,20260428_215636
