Model,Distance,Num_Rounds,Backend,Run,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
GAT,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.504,1000,504,20260505_043531
MWPM+GAT,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.474,1000,474,20260505_043531
GAT+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.606,1000,606,20260505_043531
GAT,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.495,1000,495,20260505_043531
MWPM+GAT,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.524,1000,524,20260505_043531
GAT+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.667,1000,667,20260505_043531
GAT,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.494,1000,494,20260505_043531
MWPM+GAT,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.474,1000,474,20260505_043531
GAT+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.667,1000,667,20260505_043531
GNN,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.504,1000,504,20260505_043531
MWPM+GNN,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.474,1000,474,20260505_043531
GNN+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.708,1000,708,20260505_043531
GNN,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.47,1000,470,20260505_043531
MWPM+GNN,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.475,1000,475,20260505_043531
GNN+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.323,1000,323,20260505_043531
GNN,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.509,1000,509,20260505_043531
MWPM+GNN,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.474,1000,474,20260505_043531
GNN+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.679,1000,679,20260505_043531
GraphMamba,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.495,1000,495,20260505_043531
MWPM+GraphMamba,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.475,1000,475,20260505_043531
GraphMamba+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.318,1000,318,20260505_043531
GraphMamba,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.498,1000,498,20260505_043531
MWPM+GraphMamba,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.475,1000,475,20260505_043531
GraphMamba+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.317,1000,317,20260505_043531
GraphMamba,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.492,1000,492,20260505_043531
MWPM+GraphMamba,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.475,1000,475,20260505_043531
GraphMamba+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.309,1000,309,20260505_043531
CNN,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.457,1000,457,20260505_043531
MWPM+CNN,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.533,1000,533,20260505_043531
CNN+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.49,1000,490,20260505_043531
CNN,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514,1000,514,20260505_043531
MWPM+CNN,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.507,1000,507,20260505_043531
CNN+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.526,1000,526,20260505_043531
CNN,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.523,1000,523,20260505_043531
MWPM+CNN,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.474,1000,474,20260505_043531
CNN+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.671,1000,671,20260505_043531
GCNII,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.508,1000,508,20260505_043531
MWPM+GCNII,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.474,1000,474,20260505_043531
GCNII+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.318,1000,318,20260505_043531
GCNII,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.492,1000,492,20260505_043531
MWPM+GCNII,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.475,1000,475,20260505_043531
GCNII+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.699,1000,699,20260505_043531
GCNII,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.508,1000,508,20260505_043531
MWPM+GCNII,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.474,1000,474,20260505_043531
GCNII+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.301,1000,301,20260505_043531
APPNP,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.499,1000,499,20260505_043531
MWPM+APPNP,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.471,1000,471,20260505_043531
APPNP+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.679,1000,679,20260505_043531
APPNP,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.497,1000,497,20260505_043531
MWPM+APPNP,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.475,1000,475,20260505_043531
APPNP+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.691,1000,691,20260505_043531
APPNP,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.501,1000,501,20260505_043531
MWPM+APPNP,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.438,1000,438,20260505_043531
APPNP+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.297,1000,297,20260505_043531
GraphTransformer,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.5,1000,500,20260505_043531
MWPM+GraphTransformer,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.475,1000,475,20260505_043531
GraphTransformer+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.307,1000,307,20260505_043531
GraphTransformer,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.498,1000,498,20260505_043531
MWPM+GraphTransformer,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.475,1000,475,20260505_043531
GraphTransformer+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.323,1000,323,20260505_043531
GraphTransformer,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.495,1000,495,20260505_043531
MWPM+GraphTransformer,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.475,1000,475,20260505_043531
GraphTransformer+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.3,1000,300,20260505_043531
GCN,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.491,1000,491,20260505_043531
MWPM+GCN,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.475,1000,475,20260505_043531
GCN+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.599,1000,599,20260505_043531
GCN,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.487,1000,487,20260505_043531
MWPM+GCN,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.515,1000,515,20260505_043531
GCN+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.584,1000,584,20260505_043531
GCN,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.531,1000,531,20260505_043531
MWPM+GCN,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.474,1000,474,20260505_043531
GCN+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.659,1000,659,20260505_043531
GAT,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.496,1000,496,20260505_043531
MWPM+GAT,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.474,1000,474,20260505_043531
GAT+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.67,1000,670,20260505_043531
GAT,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.496,1000,496,20260505_043531
MWPM+GAT,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.474,1000,474,20260505_043531
GAT+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.677,1000,677,20260505_043531
GAT,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.513,1000,513,20260505_043531
MWPM+GAT,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.498,1000,498,20260505_043531
GAT+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.597,1000,597,20260505_043531
GNN,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.533,1000,533,20260505_043531
MWPM+GNN,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.478,1000,478,20260505_043531
GNN+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.646,1000,646,20260505_043531
GNN,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.505,1000,505,20260505_043531
MWPM+GNN,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.478,1000,478,20260505_043531
GNN+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.684,1000,684,20260505_043531
GNN,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514,1000,514,20260505_043531
MWPM+GNN,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.474,1000,474,20260505_043531
GNN+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.697,1000,697,20260505_043531
GraphMamba,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.501,1000,501,20260505_043531
MWPM+GraphMamba,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.475,1000,475,20260505_043531
GraphMamba+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.312,1000,312,20260505_043531
GraphMamba,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.501,1000,501,20260505_043531
MWPM+GraphMamba,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.475,1000,475,20260505_043531
GraphMamba+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.309,1000,309,20260505_043531
GraphMamba,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.5,1000,500,20260505_043531
MWPM+GraphMamba,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.475,1000,475,20260505_043531
GraphMamba+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.322,1000,322,20260505_043531
CNN,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.51,1000,510,20260505_043531
MWPM+CNN,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.474,1000,474,20260505_043531
CNN+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.578,1000,578,20260505_043531
CNN,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.503,1000,503,20260505_043531
MWPM+CNN,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.474,1000,474,20260505_043531
CNN+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.642,1000,642,20260505_043531
CNN,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.513,1000,513,20260505_043531
MWPM+CNN,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.474,1000,474,20260505_043531
CNN+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.66,1000,660,20260505_043531
GCNII,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.508,1000,508,20260505_043531
MWPM+GCNII,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.474,1000,474,20260505_043531
GCNII+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.301,1000,301,20260505_043531
GCNII,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.508,1000,508,20260505_043531
MWPM+GCNII,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.474,1000,474,20260505_043531
GCNII+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.336,1000,336,20260505_043531
GCNII,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.492,1000,492,20260505_043531
MWPM+GCNII,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.475,1000,475,20260505_043531
GCNII+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.699,1000,699,20260505_043531
APPNP,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.492,1000,492,20260505_043531
MWPM+APPNP,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.475,1000,475,20260505_043531
APPNP+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.664,1000,664,20260505_043531
APPNP,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.492,1000,492,20260505_043531
MWPM+APPNP,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.475,1000,475,20260505_043531
APPNP+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.699,1000,699,20260505_043531
APPNP,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.492,1000,492,20260505_043531
MWPM+APPNP,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.475,1000,475,20260505_043531
APPNP+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.676,1000,676,20260505_043531
GraphTransformer,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.492,1000,492,20260505_043531
MWPM+GraphTransformer,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.475,1000,475,20260505_043531
GraphTransformer+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.291,1000,291,20260505_043531
GraphTransformer,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.492,1000,492,20260505_043531
MWPM+GraphTransformer,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.475,1000,475,20260505_043531
GraphTransformer+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.292,1000,292,20260505_043531
GraphTransformer,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.492,1000,492,20260505_043531
MWPM+GraphTransformer,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.475,1000,475,20260505_043531
GraphTransformer+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.295,1000,295,20260505_043531
GCN,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.497,1000,497,20260505_043531
MWPM+GCN,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.474,1000,474,20260505_043531
GCN+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.339,1000,339,20260505_043531
GCN,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.514,1000,514,20260505_043531
MWPM+GCN,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.474,1000,474,20260505_043531
GCN+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.519,1000,519,20260505_043531
GCN,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.509,1000,509,20260505_043531
MWPM+GCN,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.475,1000,475,20260505_043531
GCN+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.687,1000,687,20260505_043531
GAT,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.479,1000,479,20260505_043531
MWPM+GAT,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.474,1000,474,20260505_043531
GAT+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.641,1000,641,20260505_043531
GAT,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.52,1000,520,20260505_043531
MWPM+GAT,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.474,1000,474,20260505_043531
GAT+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.442,1000,442,20260505_043531
GAT,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.502,1000,502,20260505_043531
MWPM+GAT,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.473,1000,473,20260505_043531
GAT+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.492,1000,492,20260505_043531
GNN,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.501,1000,501,20260505_043531
MWPM+GNN,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.478,1000,478,20260505_043531
GNN+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.695,1000,695,20260505_043531
GNN,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.494,1000,494,20260505_043531
MWPM+GNN,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.475,1000,475,20260505_043531
GNN+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.288,1000,288,20260505_043531
GNN,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.496,1000,496,20260505_043531
MWPM+GNN,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.474,1000,474,20260505_043531
GNN+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.456,1000,456,20260505_043531
GraphMamba,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.493,1000,493,20260505_043531
MWPM+GraphMamba,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.475,1000,475,20260505_043531
GraphMamba+MWPM,3,3,ibm_pittsburgh,12,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.292,1000,292,20260505_043531
GraphMamba,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.494,1000,494,20260505_043531
MWPM+GraphMamba,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.475,1000,475,20260505_043531
GraphMamba+MWPM,3,3,ibm_pittsburgh,12,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.294,1000,294,20260505_043531
GraphMamba,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.495,1000,495,20260505_043531
MWPM+GraphMamba,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.475,1000,475,20260505_043531
GraphMamba+MWPM,3,3,ibm_pittsburgh,12,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.296,1000,296,20260505_043531
No_Correction,3,3,ibm_pittsburgh,13,1000,0.0,,,0.491,1000,491,20260505_043734
MWPM,3,3,ibm_pittsburgh,13,1000,0.0,,,0.509,1000,509,20260505_043734
CNN,3,3,ibm_pittsburgh,13,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.494,1000,494,20260505_043734
MWPM+CNN,3,3,ibm_pittsburgh,13,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448,1000,448,20260505_043734
CNN+MWPM,3,3,ibm_pittsburgh,13,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.419,1000,419,20260505_043734
CNN,3,3,ibm_pittsburgh,13,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.515,1000,515,20260505_043734
MWPM+CNN,3,3,ibm_pittsburgh,13,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448,1000,448,20260505_043734
