Model,Distance,Num_Rounds,Backend,Run,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
MWPM+GCNII,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.51,1000,510,20260505_024856
GCNII+MWPM,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.544,1000,544,20260505_024856
GCNII,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.737,1000,737,20260505_024856
MWPM+GCNII,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.51,1000,510,20260505_024856
GCNII+MWPM,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.535,1000,535,20260505_024856
GCNII,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.263,1000,263,20260505_024856
MWPM+GCNII,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.468,1000,468,20260505_024856
GCNII+MWPM,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.456,1000,456,20260505_024856
APPNP,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.263,1000,263,20260505_024856
MWPM+APPNP,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.468,1000,468,20260505_024856
APPNP+MWPM,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.465,1000,465,20260505_024856
APPNP,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.263,1000,263,20260505_024856
MWPM+APPNP,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.468,1000,468,20260505_024856
APPNP+MWPM,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.456,1000,456,20260505_024856
APPNP,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.263,1000,263,20260505_024856
MWPM+APPNP,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.468,1000,468,20260505_024856
APPNP+MWPM,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.464,1000,464,20260505_024856
GraphTransformer,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.263,1000,263,20260505_024856
MWPM+GraphTransformer,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.468,1000,468,20260505_024856
GraphTransformer+MWPM,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.419,1000,419,20260505_024856
GraphTransformer,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.263,1000,263,20260505_024856
MWPM+GraphTransformer,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.468,1000,468,20260505_024856
GraphTransformer+MWPM,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.419,1000,419,20260505_024856
GraphTransformer,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.262,1000,262,20260505_024856
MWPM+GraphTransformer,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.468,1000,468,20260505_024856
GraphTransformer+MWPM,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.42,1000,420,20260505_024856
GCN,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.409,1000,409,20260505_024856
MWPM+GCN,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.51,1000,510,20260505_024856
GCN+MWPM,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.459,1000,459,20260505_024856
GCN,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.573,1000,573,20260505_024856
MWPM+GCN,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.51,1000,510,20260505_024856
GCN+MWPM,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.541,1000,541,20260505_024856
GCN,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.5,1000,500,20260505_024856
MWPM+GCN,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.468,1000,468,20260505_024856
GCN+MWPM,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.522,1000,522,20260505_024856
GAT,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.62,1000,620,20260505_024856
MWPM+GAT,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.51,1000,510,20260505_024856
GAT+MWPM,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.546,1000,546,20260505_024856
GAT,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.444,1000,444,20260505_024856
MWPM+GAT,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.51,1000,510,20260505_024856
GAT+MWPM,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.471,1000,471,20260505_024856
GAT,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.447,1000,447,20260505_024856
MWPM+GAT,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.514,1000,514,20260505_024856
GAT+MWPM,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.495,1000,495,20260505_024856
GNN,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.728,1000,728,20260505_024856
MWPM+GNN,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.509,1000,509,20260505_024856
GNN+MWPM,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.589,1000,589,20260505_024856
GNN,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.268,1000,268,20260505_024856
MWPM+GNN,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.468,1000,468,20260505_024856
GNN+MWPM,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.421,1000,421,20260505_024856
GNN,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.499,1000,499,20260505_024856
MWPM+GNN,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.51,1000,510,20260505_024856
GNN+MWPM,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.519,1000,519,20260505_024856
GraphMamba,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.263,1000,263,20260505_024856
MWPM+GraphMamba,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.468,1000,468,20260505_024856
GraphMamba+MWPM,3,3,ibm_aachen,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.419,1000,419,20260505_024856
GraphMamba,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.262,1000,262,20260505_024856
MWPM+GraphMamba,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.468,1000,468,20260505_024856
GraphMamba+MWPM,3,3,ibm_aachen,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.419,1000,419,20260505_024856
GraphMamba,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.264,1000,264,20260505_024856
MWPM+GraphMamba,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.468,1000,468,20260505_024856
GraphMamba+MWPM,3,3,ibm_aachen,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.423,1000,423,20260505_024856
No_Correction,3,3,ibm_aachen,7,1000,0.0,,,0.258,1000,258,20260505_025140
MWPM,3,3,ibm_aachen,7,1000,0.0,,,0.453,1000,453,20260505_025140
CNN,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.517,1000,517,20260505_025140
MWPM+CNN,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.538,1000,538,20260505_025140
CNN+MWPM,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486,1000,486,20260505_025140
CNN,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.672,1000,672,20260505_025140
MWPM+CNN,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.538,1000,538,20260505_025140
CNN+MWPM,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.572,1000,572,20260505_025140
CNN,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.645,1000,645,20260505_025140
MWPM+CNN,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.538,1000,538,20260505_025140
CNN+MWPM,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.548,1000,548,20260505_025140
GCNII,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.422,1000,422,20260505_025140
MWPM+GCNII,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.538,1000,538,20260505_025140
GCNII+MWPM,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446,1000,446,20260505_025140
GCNII,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.258,1000,258,20260505_025140
MWPM+GCNII,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453,1000,453,20260505_025140
GCNII+MWPM,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.428,1000,428,20260505_025140
GCNII,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.258,1000,258,20260505_025140
MWPM+GCNII,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453,1000,453,20260505_025140
GCNII+MWPM,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.463,1000,463,20260505_025140
APPNP,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.254,1000,254,20260505_025140
MWPM+APPNP,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453,1000,453,20260505_025140
APPNP+MWPM,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.441,1000,441,20260505_025140
APPNP,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.258,1000,258,20260505_025140
MWPM+APPNP,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453,1000,453,20260505_025140
APPNP+MWPM,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.41,1000,410,20260505_025140
APPNP,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.742,1000,742,20260505_025140
MWPM+APPNP,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.538,1000,538,20260505_025140
APPNP+MWPM,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.543,1000,543,20260505_025140
GraphTransformer,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.257,1000,257,20260505_025140
MWPM+GraphTransformer,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453,1000,453,20260505_025140
GraphTransformer+MWPM,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.409,1000,409,20260505_025140
GraphTransformer,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.257,1000,257,20260505_025140
MWPM+GraphTransformer,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453,1000,453,20260505_025140
GraphTransformer+MWPM,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.404,1000,404,20260505_025140
GraphTransformer,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.261,1000,261,20260505_025140
MWPM+GraphTransformer,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453,1000,453,20260505_025140
GraphTransformer+MWPM,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.413,1000,413,20260505_025140
GCN,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.514,1000,514,20260505_025140
MWPM+GCN,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.538,1000,538,20260505_025140
GCN+MWPM,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.478,1000,478,20260505_025140
GCN,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.561,1000,561,20260505_025140
MWPM+GCN,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.511,1000,511,20260505_025140
GCN+MWPM,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.519,1000,519,20260505_025140
GCN,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.669,1000,669,20260505_025140
MWPM+GCN,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.505,1000,505,20260505_025140
GCN+MWPM,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.573,1000,573,20260505_025140
GAT,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.617,1000,617,20260505_025140
MWPM+GAT,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.538,1000,538,20260505_025140
GAT+MWPM,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.551,1000,551,20260505_025140
GAT,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.727,1000,727,20260505_025140
MWPM+GAT,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.523,1000,523,20260505_025140
GAT+MWPM,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.58,1000,580,20260505_025140
GAT,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.737,1000,737,20260505_025140
MWPM+GAT,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.538,1000,538,20260505_025140
GAT+MWPM,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.588,1000,588,20260505_025140
GNN,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.743,1000,743,20260505_025140
MWPM+GNN,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.538,1000,538,20260505_025140
GNN+MWPM,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.591,1000,591,20260505_025140
GNN,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.396,1000,396,20260505_025140
MWPM+GNN,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453,1000,453,20260505_025140
GNN+MWPM,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.454,1000,454,20260505_025140
GNN,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.736,1000,736,20260505_025140
MWPM+GNN,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.538,1000,538,20260505_025140
GNN+MWPM,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.591,1000,591,20260505_025140
GraphMamba,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.256,1000,256,20260505_025140
MWPM+GraphMamba,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453,1000,453,20260505_025140
GraphMamba+MWPM,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.411,1000,411,20260505_025140
GraphMamba,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.258,1000,258,20260505_025140
MWPM+GraphMamba,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453,1000,453,20260505_025140
GraphMamba+MWPM,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.414,1000,414,20260505_025140
GraphMamba,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.27,1000,270,20260505_025140
MWPM+GraphMamba,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453,1000,453,20260505_025140
GraphMamba+MWPM,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.419,1000,419,20260505_025140
CNN,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.505,1000,505,20260505_025140
MWPM+CNN,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.541,1000,541,20260505_025140
CNN+MWPM,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.491,1000,491,20260505_025140
CNN,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.552,1000,552,20260505_025140
MWPM+CNN,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.504,1000,504,20260505_025140
CNN+MWPM,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.535,1000,535,20260505_025140
CNN,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.709,1000,709,20260505_025140
MWPM+CNN,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.538,1000,538,20260505_025140
CNN+MWPM,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.585,1000,585,20260505_025140
GCNII,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.742,1000,742,20260505_025140
MWPM+GCNII,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.538,1000,538,20260505_025140
GCNII+MWPM,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.544,1000,544,20260505_025140
GCNII,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.258,1000,258,20260505_025140
MWPM+GCNII,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453,1000,453,20260505_025140
GCNII+MWPM,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.463,1000,463,20260505_025140
GCNII,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.742,1000,742,20260505_025140
MWPM+GCNII,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.538,1000,538,20260505_025140
GCNII+MWPM,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.537,1000,537,20260505_025140
APPNP,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.266,1000,266,20260505_025140
MWPM+APPNP,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.458,1000,458,20260505_025140
APPNP+MWPM,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.45,1000,450,20260505_025140
APPNP,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.37,1000,370,20260505_025140
MWPM+APPNP,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453,1000,453,20260505_025140
APPNP+MWPM,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.491,1000,491,20260505_025140
APPNP,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.417,1000,417,20260505_025140
MWPM+APPNP,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.521,1000,521,20260505_025140
APPNP+MWPM,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.442,1000,442,20260505_025140
GraphTransformer,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.254,1000,254,20260505_025140
MWPM+GraphTransformer,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453,1000,453,20260505_025140
GraphTransformer+MWPM,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.412,1000,412,20260505_025140
GraphTransformer,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.255,1000,255,20260505_025140
MWPM+GraphTransformer,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453,1000,453,20260505_025140
GraphTransformer+MWPM,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.42,1000,420,20260505_025140
GraphTransformer,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.257,1000,257,20260505_025140
MWPM+GraphTransformer,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453,1000,453,20260505_025140
GraphTransformer+MWPM,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.412,1000,412,20260505_025140
GCN,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.441,1000,441,20260505_025140
MWPM+GCN,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453,1000,453,20260505_025140
GCN+MWPM,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.488,1000,488,20260505_025140
GCN,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.384,1000,384,20260505_025140
MWPM+GCN,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.525,1000,525,20260505_025140
GCN+MWPM,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.464,1000,464,20260505_025140
GCN,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.602,1000,602,20260505_025140
MWPM+GCN,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.538,1000,538,20260505_025140
GCN+MWPM,3,3,ibm_aachen,7,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.532,1000,532,20260505_025140
GAT,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.742,1000,742,20260505_025140
MWPM+GAT,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.538,1000,538,20260505_025140
GAT+MWPM,3,3,ibm_aachen,7,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.594,1000,594,20260505_025140
GAT,3,3,ibm_aachen,7,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.741,1000,741,20260505_025140
