code,noise,Distance,Error_Rate(p),Error_Type,model,Best_ECR(%),Accuracy(%),Inference_Time(ms),Epochs,Learning_Rate,Train_Loss,Val_Loss
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GraphMamba,60.52,92.51,0.0013,5,0.0001,0.350911,0.347703
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GraphMamba,60.28,92.56,0.0013,6,0.0001,0.350781,0.347692
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GraphMamba,60.06,92.59,0.0013,7,0.0001,0.350648,0.347881
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GraphTransformer,48.94,97.43,0.0016,1,0.0001,0.149391,0.146631
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GraphTransformer,51.89,97.21,0.0014,2,0.0001,0.145812,0.146336
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GraphTransformer,52.14,97.21,0.0012,3,0.0001,0.145396,0.146611
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GraphTransformer,52.89,97.18,0.0013,4,0.0001,0.145202,0.145717
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GraphTransformer,55.33,97.03,0.0013,5,0.0001,0.145061,0.146015
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GraphTransformer,55.09,97.06,0.0017,6,0.0001,0.144996,0.146103
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GraphTransformer,55.86,97.01,0.0014,7,0.0001,0.144917,0.146171
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GraphTransformer,54.1,97.11,0.0012,8,0.0001,0.144849,0.145675
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GraphTransformer,53.28,97.16,0.0013,9,0.0001,0.144831,0.145848
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GraphTransformer,51.96,97.29,0.0012,10,0.0001,0.144768,0.145435
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GraphTransformer,53.04,97.18,0.0012,11,0.0001,0.144717,0.145952
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GraphTransformer,49.87,97.34,0.0012,12,0.0001,0.144703,0.145881
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GraphTransformer,63.17,96.14,0.0013,1,0.0001,0.188815,0.181458
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GraphTransformer,62.33,96.23,0.0012,2,0.0001,0.18504,0.181106
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GraphTransformer,62.65,96.2,0.0013,3,0.0001,0.184636,0.180724
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GraphTransformer,61.85,96.25,0.0012,4,0.0001,0.184433,0.180425
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GraphTransformer,62.47,96.23,0.0012,5,0.0001,0.184302,0.180693
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GraphTransformer,61.62,96.31,0.0012,6,0.0001,0.184198,0.180464
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GraphTransformer,60.69,92.5,0.0012,1,0.0001,0.355069,0.348112
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GraphTransformer,60.59,92.49,0.0012,2,0.0001,0.350997,0.347881
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GraphTransformer,60.95,92.47,0.0012,3,0.0001,0.350612,0.347695
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GraphTransformer,60.96,92.44,0.0012,4,0.0001,0.350421,0.347885
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GraphTransformer,60.99,92.44,0.0012,5,0.0001,0.350328,0.347358
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GraphTransformer,61.12,92.44,0.0012,6,0.0001,0.350228,0.347321
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GraphTransformer,61.24,92.42,0.0016,7,0.0001,0.350175,0.347506
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GraphTransformer,60.66,92.52,0.0012,8,0.0001,0.350099,0.347299
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GraphTransformer,61.08,92.44,0.0012,9,0.0001,0.350076,0.347357
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GraphTransformer,61.07,92.44,0.0012,10,0.0001,0.350047,0.347604
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GraphTransformer,60.57,92.54,0.0012,11,0.0001,0.350033,0.34744
heavyhex_surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GraphTransformer,60.94,92.47,0.0012,12,0.0001,0.349977,0.347305
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,APPNP,72.51,27.08,0.0005,1,0.001,,7057996.010204
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,APPNP,72.51,27.08,0.0005,2,0.001,,7057996.010204
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,APPNP,72.51,27.08,0.0005,3,0.001,,7057996.010204
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,APPNP,72.51,27.08,0.0005,4,0.001,,7057996.010204
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,APPNP,72.51,27.08,0.0004,5,0.001,,7057996.010204
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,APPNP,72.51,27.08,0.0005,6,0.001,,7057996.010204
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,APPNP,55.09,45.35,0.0005,1,0.001,,1872982.829082
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,APPNP,55.09,45.35,0.0004,2,0.001,,1872982.829082
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,APPNP,55.09,45.35,0.0005,3,0.001,,1872982.829082
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,APPNP,55.09,45.35,0.0005,4,0.001,,1872982.829082
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,APPNP,55.09,45.35,0.0005,5,0.001,,1872982.829082
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,APPNP,55.09,45.35,0.0005,6,0.001,,1872982.829082
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,APPNP,44.51,55.01,0.0006,1,0.001,,8000785.683673
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,APPNP,44.51,55.01,0.0006,2,0.001,,8000785.683673
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,APPNP,44.51,55.01,0.0006,3,0.001,,8000785.683673
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,APPNP,44.51,55.01,0.0006,4,0.001,,8000785.683673
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,APPNP,44.51,55.01,0.0006,5,0.001,,8000785.683673
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,APPNP,44.51,55.01,0.0005,6,0.001,,8000785.683673
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,CNN,83.28,72.3,0.0001,1,0.001,0.952043,0.935968
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,CNN,72.82,82.59,0.0001,2,0.001,0.931691,0.93103
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,CNN,79.87,75.23,0.0001,3,0.001,0.929504,0.928826
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,CNN,80.25,75.76,0.0001,4,0.001,0.928122,0.930299
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,CNN,75.3,80.37,0.0001,5,0.001,0.927119,0.929427
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,CNN,80.87,74.88,0.0001,6,0.001,0.926301,0.928909
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,CNN,81.8,72.87,0.0001,1,0.001,0.953761,0.937967
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,CNN,73.13,81.74,0.0001,2,0.001,0.937973,0.936985
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,CNN,73.78,80.82,0.0001,3,0.001,0.936456,0.936229
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,CNN,76.03,78.78,0.0001,4,0.001,0.935656,0.935944
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,CNN,77.5,77.56,0.0001,5,0.001,0.934929,0.935852
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,CNN,73.91,81.0,0.0001,6,0.001,0.934527,0.934834
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,CNN,75.1,73.32,0.0001,1,0.001,0.994528,0.982946
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,CNN,79.57,69.3,0.0001,2,0.001,0.985198,0.981578
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,CNN,73.74,74.65,0.0001,3,0.001,0.984475,0.980935
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,CNN,71.04,77.38,0.0001,4,0.001,0.984069,0.980457
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,CNN,78.15,70.71,0.0002,5,0.001,0.983819,0.980622
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,CNN,69.44,78.57,0.0001,6,0.001,0.983617,0.980222
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,CNN,76.83,71.89,0.0001,7,0.001,0.983475,0.980065
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GAT,70.21,81.06,0.0003,1,0.001,1.040949,0.986737
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GAT,73.14,79.08,0.0002,2,0.001,0.994605,0.978267
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GAT,71.97,79.94,0.0002,3,0.001,0.989019,0.973996
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GAT,74.45,78.63,0.0003,4,0.001,0.986334,0.971877
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GAT,78.98,74.71,0.0003,5,0.001,0.984583,0.970713
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GAT,69.82,83.13,0.0003,6,0.001,0.983997,0.971851
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GAT,77.51,76.43,0.0003,7,0.001,0.983243,0.967839
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GAT,76.03,77.68,0.0003,8,0.001,0.981927,0.966476
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GAT,76.2,77.22,0.0003,9,0.001,0.98139,0.966993
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GAT,83.07,71.22,0.0003,10,0.001,0.980819,0.963965
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GAT,74.01,79.29,0.0003,11,0.001,0.980359,0.966007
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GAT,71.47,81.79,0.0003,12,0.001,0.979913,0.965134
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GAT,80.94,73.04,0.0002,13,0.001,0.980096,0.964986
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GAT,73.32,79.65,0.0003,14,0.001,0.979879,0.964872
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GAT,81.81,72.2,0.0003,15,0.001,0.979512,0.963837
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,78.5,69.41,0.0003,1,0.001,1.047349,1.008723
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,73.5,75.46,0.0003,2,0.001,1.009281,0.995991
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,73.72,75.4,0.0003,3,0.001,1.004084,0.99169
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,76.48,72.74,0.0003,4,0.001,1.001884,0.993326
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,74.07,75.14,0.0003,5,0.001,1.000509,0.989872
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,79.26,70.19,0.0003,6,0.001,0.999649,0.988826
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,72.96,76.61,0.0003,7,0.001,0.998689,0.988217
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,78.35,70.8,0.0003,8,0.001,0.998018,0.989024
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,78.6,70.99,0.0003,9,0.001,0.997881,0.98674
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,79.28,70.82,0.0003,10,0.001,0.997497,0.988717
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,78.83,70.83,0.0003,11,0.001,0.997204,0.987105
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,75.87,73.69,0.0003,12,0.001,0.99699,0.986643
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,77.34,72.51,0.0003,13,0.001,0.996811,0.987608
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,79.46,70.65,0.0003,14,0.001,0.996659,0.987327
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,74.44,75.39,0.0003,15,0.001,0.996465,0.987306
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,79.78,69.98,0.0003,16,0.001,0.996317,0.986722
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,71.25,78.2,0.0003,17,0.001,0.996262,0.985878
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,75.64,74.11,0.0003,18,0.001,0.996063,0.987276
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,76.04,73.97,0.0003,19,0.001,0.996141,0.985277
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,78.47,71.27,0.0003,20,0.001,0.996025,0.986526
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GAT,71.09,78.82,0.0003,21,0.001,0.996146,0.984773
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GAT,69.73,72.96,0.0003,1,0.001,1.068805,1.037301
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GAT,75.42,69.07,0.0003,2,0.001,1.043334,1.031361
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GAT,68.65,75.25,0.0002,3,0.001,1.040085,1.029286
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GAT,72.35,71.68,0.0003,4,0.001,1.039221,1.02848
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GAT,74.85,69.6,0.0003,5,0.001,1.038628,1.028925
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GAT,68.89,75.12,0.0003,6,0.001,1.038357,1.028594
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GAT,72.57,71.54,0.0003,7,0.001,1.038098,1.027942
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GCN,80.5,69.77,0.0003,1,0.001,1.063035,0.996071
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GCN,78.2,75.08,0.0003,2,0.001,0.980181,0.957975
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GCN,80.63,72.29,0.0003,3,0.001,0.966778,0.959014
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GCN,82.5,72.42,0.0003,4,0.001,0.962197,0.946824
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GCN,77.55,77.56,0.0003,5,0.001,0.958716,0.94432
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GCN,77.85,77.36,0.0003,6,0.001,0.956111,0.945399
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GCN,76.9,77.65,0.0003,7,0.001,0.954193,0.941097
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GCN,77.42,77.18,0.0003,8,0.001,0.952588,0.946112
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GCN,80.4,74.73,0.0003,9,0.001,0.951175,0.944198
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GCN,78.57,69.07,0.0003,1,0.001,1.073598,1.023023
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GCN,72.43,77.61,0.0003,2,0.001,1.008642,0.987194
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GCN,82.37,68.81,0.0003,3,0.001,0.98055,0.970755
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GCN,72.51,79.9,0.0003,4,0.001,0.970871,0.965908
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GCN,74.08,78.56,0.0003,5,0.001,0.964217,0.956502
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GCN,72.37,79.38,0.0003,6,0.001,0.959664,0.966521
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GCN,73.32,79.96,0.0003,7,0.001,0.956867,0.950449
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GCN,72.75,80.15,0.0003,8,0.001,0.954386,0.95122
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GCN,77.74,68.01,0.0003,1,0.001,1.075653,1.020034
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GCN,70.19,75.51,0.0003,2,0.001,1.014654,1.009663
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GCN,72.68,73.5,0.0003,3,0.001,1.005936,1.003937
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GCN,78.48,68.58,0.0003,4,0.001,1.002221,1.001666
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GCN,70.19,76.52,0.0003,5,0.001,0.998921,0.997097
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GCN,69.45,77.05,0.0003,6,0.001,0.996909,0.997352
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GCN,75.43,71.98,0.0003,7,0.001,0.995522,0.994851
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GCN,76.18,71.39,0.0003,8,0.001,0.994417,0.993597
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GCN,78.16,69.56,0.0003,9,0.001,0.993682,0.992831
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GCNII,57.36,42.99,0.0015,1,0.001,,8048180.918367
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GCNII,57.36,42.99,0.0014,2,0.001,,8048180.918367
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GCNII,57.36,42.99,0.0015,3,0.001,,8048180.918367
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GCNII,57.36,42.99,0.0014,4,0.001,,8048180.918367
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GCNII,57.36,42.99,0.0015,5,0.001,,8048180.918367
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GCNII,57.36,42.99,0.0014,6,0.001,,8048180.918367
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GCNII,55.38,44.55,0.0015,1,0.001,,12240730.163265
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GCNII,55.38,44.55,0.0015,2,0.001,,12240730.163265
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GCNII,55.38,44.55,0.0015,3,0.001,,12240730.163265
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GCNII,55.38,44.55,0.0014,4,0.001,,12240730.163265
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GCNII,55.38,44.55,0.0015,5,0.001,,12240730.163265
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GCNII,55.38,44.55,0.0015,6,0.001,,12240730.163265
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GCNII,44.21,54.98,0.0014,1,0.001,,30872814.693878
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GCNII,44.21,54.98,0.0015,2,0.001,,30872814.693878
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GCNII,44.21,54.98,0.0015,3,0.001,,30872814.693878
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GCNII,44.21,54.98,0.0014,4,0.001,,30872814.693878
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GCNII,44.21,54.98,0.0014,5,0.001,,30872814.693878
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.05,X,GCNII,44.21,54.98,0.0015,6,0.001,,30872814.693878
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GNN,74.51,68.92,0.0004,1,0.001,1.126398,1.089974
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GNN,80.29,66.56,0.0004,2,0.001,1.070464,1.055833
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GNN,76.94,70.27,0.0004,3,0.001,1.050126,1.043554
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GNN,77.85,70.04,0.0004,4,0.001,1.035521,1.029221
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GNN,75.51,74.58,0.0004,5,0.001,1.022775,1.008696
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GNN,80.33,71.4,0.0004,6,0.001,1.012564,0.996008
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GNN,73.53,77.71,0.0004,7,0.001,1.004925,0.992569
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GNN,74.6,76.73,0.0004,8,0.001,0.99772,0.988119
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GNN,82.96,69.61,0.0004,9,0.001,0.992941,0.983649
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GNN,82.33,69.91,0.0004,10,0.001,0.989098,0.984208
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GNN,80.76,70.84,0.0004,11,0.001,0.985646,0.986865
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GNN,77.2,75.81,0.0004,12,0.001,0.983008,0.973382
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GNN,76.94,75.88,0.0004,13,0.001,0.980037,0.970935
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.005,X,GNN,73.17,79.13,0.0004,14,0.001,0.977725,0.968883
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GNN,77.77,64.24,0.0004,1,0.001,1.121722,1.090822
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GNN,74.27,70.23,0.0004,2,0.001,1.066764,1.057245
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GNN,77.21,69.94,0.0004,3,0.001,1.044513,1.033255
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GNN,79.46,68.42,0.0004,4,0.001,1.028649,1.020774
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GNN,73.03,75.3,0.0004,5,0.001,1.016633,1.010364
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GNN,79.91,69.25,0.0004,6,0.001,1.006806,1.005422
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GNN,77.78,71.99,0.0004,7,0.001,0.998622,0.99144
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GNN,76.72,73.47,0.0004,8,0.001,0.992461,0.988377
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GNN,77.35,73.33,0.0004,9,0.001,0.987167,0.987437
heavyhex_surface_code,dp0.01_mf0.05_rf0.05_gd0.01,3,0.01,X,GNN,74.49,76.54,0.0004,10,0.001,0.983816,0.983766
